ID_Pelanggan,Usia_Pelanggan,Jenis_kelamin,Tanggungan,Pendidikan,Status_Kawin,Kode_Kota,Punya_Kendaraan,Punya_Rumah,Pinjaman,Kontak,Pekerjaan,Penghasilan
716079708,39,M,0,Doctorate,Single,NY,yes,no,no,cellular,Govt,72515
716088783,55,M,3,Post-Graduate,Married,CA,no,no,no,cellular,White-collar,111554
716089983,32,F,2,Post-Graduate,Single,TX,yes,yes,no,telephone,Blue-collar,20212
716093133,44,F,2,Graduate,Single,TX,no,no,no,cellular,Selfemployeed,43203
716094333,43,F,3,Graduate,Married,NY,yes,no,no,telephone,White-collar,32109
716096358,52,F,3,Graduate,Unknown,TX,no,yes,no,cellular,Govt,41556
716098683,46,M,3,Graduate,Married,NY,no,no,no,cellular,White-collar,109553
716099958,41,F,3,Graduate,Single,FL,no,no,yes,telephone,Govt,36582
716101308,55,M,3,Graduate,Married,NY,yes,yes,no,cellular,Selfemployeed,55187
716102583,37,F,2,High School,Single,CA,no,no,no,unknown,Blue-collar,19226
716104983,54,F,2,Graduate,Married,FL,yes,yes,no,telephone,Selfemployeed,14975
716106108,46,F,3,Graduate,Married,CA,no,yes,no,cellular,Businessman,130299
716107158,54,F,5,Unknown,Single,FL,yes,yes,no,cellular,Govt,34732
716108283,49,M,4,Graduate,Single,FL,yes,no,no,cellular,Govt,80120
716111808,45,F,3,Unknown,Single,MA,yes,no,yes,cellular,Selfemployeed,14975
716112933,50,F,3,Post-Graduate,Married,FL,yes,yes,no,telephone,Selfemployeed,1250
716116383,59,M,1,High School,Married,NY,yes,yes,no,cellular,White-collar,73978
716118633,55,M,0,Graduate,Married,FL,no,yes,no,cellular,Govt,57971
716122008,49,F,3,Unknown,Married,FL,no,yes,no,unknown,White-collar,29492
716123283,52,F,0,Graduate,Single,NJ,no,no,no,cellular,Businessman,186953
716124408,52,M,2,Graduate,Married,TX,yes,no,no,cellular,Businessman,104100
716127333,47,F,4,Unknown,Married,NY,no,no,no,cellular,Retirees,25100
716128083,42,F,0,Uneducated,Single,TX,no,yes,no,cellular,Selfemployeed,8250
716129208,55,F,2,Graduate,Married,TX,yes,yes,yes,cellular,Selfemployeed,14975
716131083,50,M,2,High School,Married,FL,no,yes,yes,cellular,Blue-collar,72245
716134533,61,M,0,Graduate,Married,CA,no,yes,no,cellular,Businessman,60778
716136333,56,F,0,Graduate,Married,TX,no,no,no,cellular,Selfemployeed,31850
716138958,35,M,2,Post-Graduate,Married,NY,no,no,no,cellular,Selfemployeed,41377
716139933,49,F,2,Uneducated,Single,TX,no,yes,no,cellular,White-collar,29553
716142858,57,F,3,Uneducated,Married,FL,no,yes,no,cellular,Retirees,45163
716144058,52,F,3,Unknown,Married,TX,yes,yes,no,unknown,Blue-collar,17799
716147658,40,M,2,Unknown,Single,TX,yes,no,no,unknown,Businessman,76276
716149383,49,F,1,Post-Graduate,Married,CA,yes,yes,no,cellular,Selfemployeed,14975
716150358,33,M,2,Doctorate,Single,CA,yes,yes,yes,cellular,Businessman,185875
716151858,42,F,5,Unknown,Unknown,NJ,no,yes,yes,cellular,Businessman,212196
716154258,42,F,3,Graduate,Married,NY,no,no,no,cellular,Retirees,20348
716156508,32,M,1,High School,Married,CA,yes,no,no,cellular,Blue-collar,50110
716157408,62,F,1,Uneducated,Married,NJ,yes,no,no,cellular,Selfemployeed,54425
716159958,54,M,3,High School,Married,NY,yes,no,yes,unknown,Businessman,157404
716160708,47,M,5,Graduate,Single,NY,yes,no,no,cellular,Businessman,96289
716162583,45,F,2,High School,Married,CA,yes,yes,no,unknown,White-collar,18688
716165508,48,M,4,Graduate,Married,TX,no,yes,no,cellular,Retirees,65468
716169258,33,F,1,Doctorate,Unknown,NY,no,yes,no,unknown,Selfemployeed,14834
716170308,53,M,2,Doctorate,Married,NJ,no,no,no,cellular,Selfemployeed,75215
716171358,57,M,2,Uneducated,Married,NJ,yes,no,no,cellular,Businessman,63719
716174433,37,F,2,Unknown,Single,FL,yes,yes,no,cellular,Govt,28417
716176683,42,M,5,Graduate,Married,FL,no,yes,no,cellular,Selfemployeed,63708
716177583,53,M,3,Graduate,Married,FL,no,yes,no,telephone,Govt,75400
716178483,49,M,3,Graduate,Married,TX,no,no,no,cellular,Retirees,58087
716181858,41,M,2,High School,Married,NY,no,yes,no,cellular,White-collar,71868
716183283,39,F,1,Graduate,Unknown,NY,yes,yes,no,unknown,Selfemployeed,38874
716186883,48,F,2,Doctorate,Married,TX,no,yes,yes,cellular,White-collar,50797
716194683,38,F,2,Graduate,Married,TX,no,no,no,telephone,Retirees,22624
716198358,38,F,3,Graduate,Married,CA,yes,yes,no,cellular,Govt,17129
716199408,47,M,2,Graduate,Married,NY,no,yes,no,unknown,Retirees,84987
716201133,35,F,2,Graduate,Married,FL,no,no,no,cellular,Blue-collar,56306
716201883,48,F,2,Doctorate,Single,CA,yes,no,no,cellular,Businessman,180343
716203308,43,F,2,Unknown,Married,TX,no,yes,no,cellular,Selfemployeed,10212
716204883,61,M,1,Unknown,Single,NJ,no,no,no,cellular,Blue-collar,45522
716207508,50,F,1,Unknown,Single,NY,no,no,no,cellular,Blue-collar,19619
716210283,52,F,1,Post-Graduate,Married,HI,yes,no,no,unknown,Selfemployeed,14975
716211258,49,F,4,High School,Married,FL,yes,no,no,cellular,Govt,19334
716212383,40,M,4,Unknown,Single,FL,no,yes,no,cellular,Businessman,71289
716214108,50,M,3,Graduate,Unknown,FL,yes,yes,no,cellular,Businessman,84053
716216958,65,M,0,Graduate,Single,CA,yes,no,no,cellular,Govt,59799
716218908,43,F,3,Graduate,Single,VA,yes,no,no,cellular,Govt,31049
716219808,43,F,4,Graduate,Single,FL,yes,no,no,unknown,Selfemployeed,14975
716222808,44,F,4,High School,Single,TX,no,no,no,cellular,Retirees,15699
716223708,42,F,4,Uneducated,Married,TX,yes,no,no,cellular,Selfemployeed,2565
716225433,47,F,2,High School,Married,FL,yes,yes,yes,cellular,Govt,34793
716229108,39,M,1,Graduate,Married,VA,yes,yes,yes,cellular,Blue-collar,73696
716230158,56,M,3,Unknown,Married,NY,no,yes,yes,cellular,Blue-collar,56059
716231133,55,F,2,Graduate,Single,NY,no,no,no,unknown,White-collar,37567
716235783,47,F,3,Unknown,Married,NY,yes,no,no,cellular,Selfemployeed,48659
716236683,46,M,2,High School,Married,CA,no,no,no,cellular,Selfemployeed,51617
716237508,47,M,5,Graduate,Married,CA,no,yes,yes,cellular,Businessman,65541
716238483,45,M,4,Unknown,Married,TX,yes,no,no,cellular,White-collar,118016
716239383,37,F,2,Doctorate,Single,CA,no,no,no,cellular,White-collar,51451
716244033,42,F,1,Graduate,Married,CA,yes,yes,no,telephone,Selfemployeed,14975
716244933,55,M,2,Unknown,Single,NJ,no,no,no,cellular,Selfemployeed,73708
716245833,26,M,1,High School,Single,FL,no,yes,no,telephone,Govt,64275
716246733,49,M,3,High School,Married,NY,no,no,no,cellular,Retirees,73975
716247708,39,M,2,Uneducated,Married,TX,no,yes,no,cellular,Businessman,152967
716249508,44,F,2,Graduate,Married,CA,yes,yes,no,cellular,Retirees,54950
716251608,34,F,4,High School,Married,TX,no,no,no,cellular,White-collar,59004
716253858,49,F,3,High School,Single,NJ,no,no,no,cellular,Selfemployeed,14975
716256483,39,M,1,Uneducated,Married,NY,yes,no,no,cellular,Retirees,54513
716258358,45,M,2,Uneducated,Married,TX,no,no,no,cellular,Businessman,101519
716260833,38,M,1,Graduate,Single,CA,no,no,no,cellular,Govt,113446
716262708,44,M,4,Graduate,Married,FL,no,no,no,cellular,White-collar,62985
716263533,60,F,0,Uneducated,Married,FL,yes,yes,no,cellular,Businessman,35281
716264358,48,F,3,Unknown,Single,NY,no,no,no,unknown,Selfemployeed,26675
716269308,42,M,3,Uneducated,Single,TX,no,yes,yes,cellular,Govt,53111
716271183,47,F,4,Graduate,Single,NY,no,no,no,cellular,Selfemployeed,14975
716272158,27,M,0,Graduate,Single,TX,no,yes,yes,unknown,White-collar,31576
716273133,41,M,1,Graduate,Married,CA,yes,yes,no,cellular,Blue-collar,81336
716277558,38,F,2,Uneducated,Married,NY,yes,yes,no,cellular,Govt,15641
716279508,44,F,0,Graduate,Married,CA,no,yes,no,unknown,Blue-collar,31069
716282208,33,F,2,Graduate,Single,NJ,yes,no,no,cellular,Selfemployeed,14975
716283108,52,M,3,Graduate,Married,FL,no,yes,no,cellular,Blue-collar,109616
716284308,30,F,1,Graduate,Married,CA,yes,no,no,cellular,Selfemployeed,11805
716285358,40,M,3,Graduate,Married,CA,no,yes,yes,cellular,White-collar,32586
716288208,44,M,4,Unknown,Single,NY,no,no,no,cellular,Blue-collar,104732
716288958,56,F,1,Post-Graduate,Married,CA,no,yes,no,cellular,Blue-collar,49104
716290233,56,F,1,High School,Single,NY,yes,no,no,cellular,Blue-collar,12226
716292033,46,M,5,Uneducated,Married,FL,no,no,yes,cellular,Selfemployeed,79536
716296833,50,M,2,High School,Unknown,TX,yes,yes,no,cellular,White-collar,150384
716297658,42,F,2,Unknown,Married,TX,no,no,no,telephone,Selfemployeed,26844
716298633,54,M,3,Graduate,Married,CA,no,yes,no,cellular,White-collar,100545
716299608,42,F,3,Graduate,Married,NY,no,no,no,cellular,Businessman,19760
716302383,41,F,3,Uneducated,Single,TX,no,no,yes,unknown,Selfemployeed,14975
716303583,44,M,2,Uneducated,Married,FL,no,no,no,cellular,Retirees,81693
716304483,50,M,4,Graduate,Married,TX,no,yes,no,cellular,White-collar,90696
716306583,46,F,1,High School,Married,CA,no,yes,yes,cellular,Blue-collar,25676
716307558,46,F,1,Graduate,Married,TX,yes,no,no,cellular,Businessman,23622
716308683,62,F,0,Post-Graduate,Married,FL,yes,no,no,cellular,Businessman,55769
716310633,57,M,3,Graduate,Married,NJ,no,yes,no,cellular,Govt,90922
716311683,65,M,0,Graduate,Single,FL,yes,yes,yes,cellular,White-collar,37551
716313858,43,M,5,Graduate,Married,TX,yes,no,no,cellular,Selfemployeed,68735
716315508,42,F,4,Graduate,Single,CA,no,no,no,unknown,Selfemployeed,12150
716317458,49,F,4,High School,Single,TX,no,no,no,unknown,Selfemployeed,14975
716319258,52,F,5,Graduate,Single,SC,yes,no,no,cellular,Retirees,103132
716321583,41,F,4,High School,Single,TX,yes,no,no,telephone,White-collar,37400
716322783,51,M,3,Graduate,Married,TX,no,no,no,telephone,Retirees,67739
716323683,40,M,2,Unknown,Single,NJ,yes,no,no,cellular,Businessman,126499
716324583,48,M,3,High School,Single,FL,yes,yes,no,cellular,Govt,69325
716328558,32,M,1,High School,Married,NY,yes,no,no,cellular,Selfemployeed,66729
716329383,39,M,3,Graduate,Single,NY,no,no,no,cellular,Selfemployeed,75415
716331408,46,F,2,Graduate,Married,TX,yes,no,yes,unknown,Blue-collar,12325
716332533,35,M,1,Graduate,Single,MI,yes,yes,no,telephone,Selfemployeed,74996
716333283,50,M,1,Graduate,Married,NY,no,no,yes,cellular,Blue-collar,97141
716334258,48,M,2,Doctorate,Single,NY,no,no,no,cellular,Retirees,16656
716335983,49,M,1,Graduate,Single,FL,yes,no,no,cellular,White-collar,109309
716340783,55,F,2,Uneducated,Married,CA,no,no,no,unknown,Businessman,168820
716341833,35,F,0,Unknown,Married,FL,yes,no,no,unknown,Businessman,15549
716343408,42,F,3,Graduate,Single,CA,no,no,no,cellular,Selfemployeed,12905
716345283,47,M,4,High School,Married,FL,no,no,no,cellular,White-collar,56192
716346183,33,M,3,High School,Single,NJ,yes,no,no,cellular,White-collar,52396
716349183,59,F,1,Graduate,Single,NY,yes,yes,no,telephone,Retirees,22708
716350008,38,F,3,Unknown,Single,FL,yes,yes,yes,telephone,Businessman,112356
716351208,56,F,2,High School,Married,NY,no,no,no,cellular,Businessman,52624
716352033,58,M,1,Graduate,Married,NY,yes,yes,no,cellular,Blue-collar,82388
716353083,45,M,3,Doctorate,Single,TX,no,no,no,telephone,Blue-collar,62821
716354883,52,F,1,Uneducated,Single,CA,no,yes,no,cellular,Govt,34383
716355783,54,F,2,Graduate,Single,FL,no,yes,yes,unknown,Blue-collar,19942
716357058,48,F,4,Graduate,Married,MI,no,no,yes,cellular,Govt,33793
716358033,63,M,1,Graduate,Single,FL,no,yes,yes,cellular,Govt,89687
716362008,48,F,2,Doctorate,Single,TX,no,yes,no,cellular,Selfemployeed,14975
716363658,31,M,1,High School,Single,FL,yes,yes,no,cellular,Blue-collar,45296
716364408,47,M,4,Unknown,Single,NY,no,yes,no,cellular,Govt,52016
716365233,46,M,2,Graduate,Married,TX,yes,no,no,cellular,Blue-collar,82992
716366208,53,M,3,Graduate,Married,FL,yes,no,no,cellular,White-collar,96196
716368008,51,F,2,Doctorate,Married,CA,no,yes,no,cellular,Businessman,33598
716369208,27,M,0,Graduate,Unknown,TX,no,yes,no,cellular,Selfemployeed,87127
716370258,47,M,2,Unknown,Unknown,CA,yes,no,no,cellular,Blue-collar,67658
716371308,49,M,2,High School,Unknown,NY,no,yes,no,cellular,Govt,65369
716372358,39,M,4,Graduate,Married,FL,no,no,no,cellular,Businessman,152284
716373483,55,F,0,Uneducated,Unknown,NY,no,no,no,unknown,Selfemployeed,14975
716374308,47,F,3,Graduate,Married,TX,yes,yes,no,cellular,Retirees,18031
716375883,52,F,4,High School,Single,FL,no,yes,no,unknown,Selfemployeed,14975
716378658,52,F,1,Graduate,Single,TX,yes,yes,yes,unknown,Selfemployeed,14975
716380683,48,F,1,Graduate,Single,NY,no,no,no,telephone,Selfemployeed,14975
716381808,54,F,3,Uneducated,Married,FL,no,yes,no,telephone,Govt,42819
716382708,31,F,0,Uneducated,Single,UT,no,yes,no,unknown,Selfemployeed,8250
716383683,49,F,2,Unknown,Single,TX,no,yes,no,unknown,Blue-collar,12130
716385033,45,F,4,Graduate,Single,FL,yes,yes,no,cellular,Govt,52093
716385858,32,F,1,Graduate,Married,NY,no,no,no,cellular,Selfemployeed,85685
716387733,54,F,2,Graduate,Single,CA,yes,no,no,unknown,Selfemployeed,14975
716389833,36,M,2,Uneducated,Single,NJ,no,no,no,unknown,Blue-collar,50267
716390958,53,F,1,Graduate,Single,NY,yes,no,no,cellular,Selfemployeed,14975
716393958,35,F,2,Graduate,Married,TX,yes,no,no,cellular,Selfemployeed,43676
716396358,35,F,3,Uneducated,Married,CA,yes,yes,no,cellular,Selfemployeed,14975
716399583,56,F,2,Uneducated,Unknown,TX,yes,no,yes,unknown,Retirees,24924
716400633,34,F,3,Uneducated,Single,CA,no,no,no,unknown,White-collar,20859
716402508,53,F,4,Graduate,Single,TX,no,yes,no,unknown,White-collar,55757
716403633,43,F,2,Post-Graduate,Single,TX,no,yes,no,cellular,Blue-collar,63989
716404383,32,F,1,Graduate,Single,CA,no,yes,yes,unknown,Blue-collar,25533
716406483,38,M,2,High School,Married,NY,no,no,no,cellular,White-collar,125165
716408058,57,F,2,Post-Graduate,Single,FL,yes,no,yes,unknown,Govt,40199
716411358,37,M,1,Graduate,Married,TX,no,no,no,cellular,Govt,73777
716414958,34,F,2,Graduate,Married,CA,no,no,no,cellular,Govt,39968
716420358,62,F,1,Unknown,Single,TX,yes,yes,yes,unknown,Businessman,35127
716421633,54,F,3,Unknown,Married,FL,yes,yes,no,unknown,Selfemployeed,35311
716425833,52,F,2,High School,Single,FL,yes,no,no,cellular,White-collar,15999
716430933,56,M,1,Uneducated,Married,MN,no,no,no,cellular,Businessman,139445
716431833,43,M,3,Graduate,Married,NY,no,yes,no,cellular,Selfemployeed,71027
716432658,58,M,2,High School,Single,CA,no,no,no,telephone,Govt,64991
716434533,42,F,5,Uneducated,Single,NY,no,no,no,cellular,Govt,21575
716436483,33,F,1,Graduate,Married,CA,no,yes,no,unknown,Businessman,29117
716437533,37,F,2,Uneducated,Single,FL,yes,no,no,unknown,Blue-collar,50333
716438433,46,M,4,Uneducated,Married,NJ,no,yes,yes,cellular,Retirees,47275
716439258,53,M,2,High School,Single,TX,no,yes,no,cellular,White-collar,136157
716441058,47,F,2,Unknown,Married,NY,no,no,no,cellular,White-collar,144029
716442333,41,M,2,High School,Single,NV,no,no,no,cellular,Businessman,88369
716443608,39,M,1,Post-Graduate,Single,FL,no,no,no,cellular,White-collar,48752
716444733,48,M,4,High School,Married,FL,yes,no,no,cellular,Selfemployeed,55975
716445783,46,F,3,Uneducated,Single,FL,no,yes,no,unknown,Selfemployeed,8250
716447733,56,F,2,Unknown,Married,CA,yes,no,no,telephone,White-collar,18523
716448783,35,F,0,Graduate,Married,CA,no,no,no,cellular,Selfemployeed,10341
716451183,50,F,2,High School,Single,NY,no,yes,no,unknown,Selfemployeed,14975
716452083,43,F,3,High School,Married,CA,no,no,no,unknown,White-collar,20768
716452908,37,F,3,Uneducated,Single,TX,no,no,no,telephone,White-collar,24131
716453883,45,M,3,Graduate,Married,TX,no,no,no,telephone,Businessman,61754
716454858,46,F,1,High School,Married,TX,yes,yes,yes,cellular,Businessman,158373
716455683,45,F,4,Uneducated,Married,TX,no,yes,yes,cellular,Selfemployeed,11173
716456808,44,F,1,Unknown,Single,CA,yes,no,no,unknown,Selfemployeed,27361
716457783,45,F,1,Uneducated,Single,IL,no,yes,no,cellular,Businessman,166210
716458983,38,F,0,Graduate,Single,NY,no,no,yes,unknown,Blue-collar,13710
716460933,48,F,3,Graduate,Single,TX,no,no,no,unknown,Blue-collar,14489
716461683,42,F,1,High School,Married,CA,no,yes,no,cellular,Blue-collar,51247
716462658,45,F,3,Graduate,Married,TX,no,no,no,unknown,Blue-collar,13016
716464533,48,M,2,Unknown,Married,FL,no,yes,no,cellular,White-collar,141093
716466483,50,F,1,Doctorate,Married,FL,no,no,no,cellular,Retirees,71614
716468658,54,M,3,Post-Graduate,Single,NY,yes,no,yes,cellular,Blue-collar,50327
716470683,39,M,2,Unknown,Married,TX,no,yes,no,cellular,Retirees,79825
716471508,62,F,0,Graduate,Married,NJ,no,no,no,cellular,Businessman,58746
716474358,40,M,4,High School,Single,TX,no,yes,no,cellular,Businessman,81332
716475183,51,F,3,Graduate,Single,NY,no,no,no,cellular,Blue-collar,57850
716477133,33,F,2,High School,Single,NY,yes,yes,yes,unknown,Blue-collar,44987
716479233,45,F,3,High School,Single,FL,yes,yes,no,cellular,Selfemployeed,5525
716480358,51,F,4,Unknown,Married,TX,no,yes,yes,cellular,White-collar,143089
716481408,37,F,4,High School,Single,FL,yes,yes,no,cellular,Selfemployeed,77476
716482533,52,M,3,Doctorate,Married,TX,yes,no,no,unknown,Businessman,188699
716483358,37,F,3,Graduate,Single,NJ,yes,no,no,cellular,Retirees,99774
716484333,44,M,3,Graduate,Unknown,NY,no,no,no,cellular,Retirees,60946
716485308,55,M,4,High School,Married,FL,no,no,no,cellular,Blue-collar,89793
716486508,49,F,2,High School,Married,FL,yes,no,no,cellular,Businessman,99963
716487408,56,F,2,Graduate,Married,NY,no,yes,no,cellular,Selfemployeed,14975
716492583,50,M,2,Graduate,Married,FL,no,no,no,cellular,Retirees,67787
716493408,37,F,1,High School,Single,TX,yes,yes,no,cellular,Selfemployeed,14975
716494383,38,M,3,Graduate,Single,NY,no,no,no,cellular,White-collar,60303
716497908,51,F,2,High School,Single,TX,no,no,no,cellular,Selfemployeed,40630
716498883,63,F,0,Graduate,Married,CA,no,no,no,unknown,Blue-collar,39022
716501133,40,F,3,Graduate,Married,FL,no,no,no,telephone,Retirees,45136
716506083,21,F,2,Graduate,Married,CA,yes,yes,no,cellular,White-collar,119374
716510658,48,F,2,Unknown,Married,AR,no,no,no,unknown,Businessman,29164
716511483,44,F,4,Graduate,Unknown,NY,yes,yes,no,cellular,Blue-collar,37037
716512383,55,F,2,Graduate,Married,TX,yes,yes,no,cellular,Businessman,79593
716513358,60,M,0,Unknown,Married,FL,yes,no,no,cellular,Businessman,60640
716516208,55,F,2,High School,Married,NY,no,yes,no,cellular,Govt,41414
716520033,44,M,4,High School,Single,NY,yes,yes,no,telephone,Retirees,72204
716522583,46,F,4,Unknown,Married,TX,no,yes,no,cellular,Blue-collar,12491
716529258,49,F,4,Uneducated,Married,NY,yes,no,no,cellular,Selfemployeed,14975
716530533,41,M,3,Graduate,Single,NY,no,no,no,cellular,Govt,50082
716532258,48,F,4,Graduate,Married,NY,yes,no,no,cellular,White-collar,36050
716535408,55,F,0,Graduate,Single,NJ,yes,yes,yes,cellular,Businessman,43495
716537433,53,M,1,Graduate,Single,CA,no,no,no,cellular,White-collar,95097
716543433,53,F,2,Graduate,Married,CA,yes,no,no,unknown,Businessman,205529
716545383,60,F,0,High School,Single,NJ,no,no,no,unknown,Selfemployeed,7865
716546283,43,F,3,Uneducated,Married,MI,yes,yes,no,cellular,Businessman,45802
716548083,56,M,2,Unknown,Married,TX,no,no,yes,cellular,Govt,30373
716549058,48,F,3,Uneducated,Married,TX,yes,no,no,cellular,Selfemployeed,19881
716551533,50,M,2,Unknown,Married,TX,yes,no,no,cellular,Govt,78047
716552433,46,M,3,Uneducated,Single,NJ,yes,no,no,cellular,Businessman,226745
716556258,46,M,3,Graduate,Married,FL,no,yes,yes,cellular,Blue-collar,60450
716558283,40,M,3,Uneducated,Married,NY,yes,no,no,cellular,Retirees,96948
716559108,48,F,2,Post-Graduate,Married,CA,yes,yes,no,cellular,Retirees,56736
716564433,55,F,1,High School,Unknown,TX,no,yes,no,cellular,Selfemployeed,14975
716565258,65,M,0,High School,Unknown,CA,no,no,no,cellular,Selfemployeed,29176
716567433,45,F,0,Doctorate,Married,FL,no,no,no,cellular,Selfemployeed,58167
716568708,57,F,3,Doctorate,Single,NY,yes,yes,no,cellular,Selfemployeed,6550
716569983,43,F,2,Uneducated,Single,NY,no,no,no,cellular,White-collar,15365
716570958,41,F,3,Uneducated,Married,FL,no,yes,no,unknown,Selfemployeed,26123
716573058,35,F,2,Graduate,Single,WA,yes,yes,no,cellular,Selfemployeed,14975
716574033,35,M,3,Graduate,Single,NJ,no,no,no,cellular,White-collar,101932
716575758,32,F,3,Graduate,Single,NJ,no,no,no,unknown,White-collar,17211
716578158,43,F,2,Uneducated,Single,TX,yes,yes,no,unknown,Selfemployeed,35500
716580033,57,F,4,Uneducated,Single,CA,yes,no,no,cellular,Govt,17473
716580933,50,M,3,Unknown,Married,CA,no,no,no,cellular,White-collar,67417
716581983,47,M,3,Graduate,Unknown,FL,yes,no,no,cellular,Businessman,78519
716584158,31,F,1,Unknown,Married,NJ,no,no,no,cellular,Blue-collar,21393
